,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
1430,4122,1148,610072,NA,NA,53度茅台,0,1.0,128.0,NA,2016-08-06 21:27:00,NA,NA,NA,0,NA,NA,caipu/401005.jpg,1092
1431,3175,439,610017,NA,NA,酸辣藕丁,0,1.0,33.0,NA,2016-08-06 21:27:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1187
1432,4121,1148,609954,NA,NA,凉拌蒜蓉西兰花,0,1.0,29.0,NA,2016-08-06 21:27:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1092
1433,3176,439,610050,NA,NA,番茄甘蓝,0,1.0,33.0,NA,2016-08-06 21:28:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1187
1434,3648,1108,610046,NA,NA,青炒扁豆,0,1.0,28.0,NA,2016-08-06 21:28:00,NA,NA,NA,0,NA,NA,caipu/305005.jpg,1140
1435,5827,1288,610056,NA,NA,纸杯蛋糕,0,1.0,8.0,NA,2016-08-06 21:28:00,NA,NA,NA,0,NA,NA,caipu/501005.jpg,1207
1436,5829,1288,610023,NA,NA,啤酒鸭,0,1.0,48.0,NA,2016-08-06 21:29:00,NA,NA,NA,0,NA,NA,caipu/204006.jpg,1207
1437,5828,1288,610021,NA,NA,爆炒鸡翅,0,1.0,56.0,NA,2016-08-06 21:29:00,NA,NA,NA,0,NA,NA,caipu/204004.jpg,1207
1438,5830,1288,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-06 21:30:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1207
1439,4123,1148,610036,NA,NA,路易拉菲红酒干红,0,1.0,158.0,NA,2016-08-06 21:31:00,NA,NA,NA,0,NA,NA,caipu/402005.jpg,1092
1440,4127,1148,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-06 21:31:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1092
1441,4128,1148,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-06 21:32:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1092
1442,5833,1288,609952,NA,NA,美妙绝伦之白莲花,0,1.0,29.0,NA,2016-08-06 21:32:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1207
1443,5831,1288,609978,NA,NA,爆炒鳝碌,0,1.0,55.0,NA,2016-08-06 21:32:00,NA,NA,NA,0,NA,NA,caipu/106003.jpg,1207
1444,6194,1314,609969,NA,NA,香辣腐乳炒虾,0,1.0,56.0,NA,2016-08-06 21:32:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1130
1445,5832,1288,610038,NA,NA,芝麻烤紫菜,0,1.0,25.0,NA,2016-08-06 21:32:00,NA,NA,NA,0,NA,NA,caipu/105002.jpg,1207
1446,3655,1108,610010,NA,NA,白饭/小碗,0,2.0,1.0,NA,2016-08-06 21:33:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1140
1447,6195,1314,609963,NA,NA,盘蟹蒸蛋,0,1.0,55.0,NA,2016-08-06 21:33:00,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1130
1448,6196,1314,609940,NA,NA,清蒸蝶鱼,0,1.0,56.0,NA,2016-08-06 21:34:00,NA,NA,NA,0,NA,NA,caipu/103001.jpg,1130
1449,6197,1314,609995,NA,NA,党参黄芪炖牛尾,0,1.0,35.0,NA,2016-08-06 21:34:00,NA,NA,NA,0,NA,NA,caipu/201005.jpg,1130
1450,3177,439,609930,NA,NA,豌豆薯仔猪骨汤,0,1.0,39.0,NA,2016-08-06 21:34:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1187
1451,6199,1314,609996,NA,NA,牛尾汤,0,1.0,40.0,NA,2016-08-06 21:35:00,NA,NA,NA,0,NA,NA,caipu/201006.jpg,1130
1452,6200,1314,610049,NA,NA,爆炒双丝,0,1.0,35.0,NA,2016-08-06 21:35:00,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1130
1453,3178,439,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-06 21:35:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1187
1454,6198,1314,609994,NA,NA,独家薄荷鲜虾牛肉卷,0,1.0,45.0,NA,2016-08-06 21:35:00,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1130
1455,3179,439,609932,NA,NA,爆炒猪肝,0,1.0,68.0,NA,2016-08-06 21:36:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1187
1456,6201,1314,610048,NA,NA,拌土豆丝,0,1.0,25.0,NA,2016-08-06 21:36:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1130
1457,6203,1314,610047,NA,NA,西瓜胡萝卜沙拉,0,1.0,26.0,NA,2016-08-06 21:37:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1130
1458,6204,1314,610068,NA,NA,38度剑南春 ,0,1.0,80.0,NA,2016-08-06 21:37:00,NA,NA,NA,0,NA,NA,caipu/401001.jpg,1130
1459,6202,1314,610051,NA,NA,凉拌萝卜丝,0,1.0,20.0,NA,2016-08-06 21:37:00,NA,NA,NA,0,NA,NA,caipu/301005.jpg,1130
1460,3180,439,609961,NA,NA,姜葱炒花蟹,0,1.0,45.0,NA,2016-08-06 21:37:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1187
1461,6206,1314,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-06 21:38:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1130
1462,4557,1184,609969,NA,NA,香辣腐乳炒虾,0,1.0,56.0,NA,2016-08-06 21:38:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1120
1463,3182,439,610034,NA,NA,法国波尔多AOC干红葡萄酒原,0,1.0,159.0,NA,2016-08-06 21:38:00,NA,NA,NA,0,NA,NA,caipu/402003.jpg,1187
1464,3181,439,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-06 21:38:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1187
1465,4558,1184,609963,NA,NA,盘蟹蒸蛋,0,1.0,55.0,NA,2016-08-06 21:38:00,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1120
1466,4559,1184,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-06 21:39:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1120
1467,5624,1267,610065,NA,NA,辣炒花蛤,0,1.0,35.0,NA,2016-08-06 21:39:00,NA,NA,NA,0,NA,NA,caipu/104004.jpg,1599
1468,3183,439,610039,NA,NA,培根紫菜卷,0,1.0,30.0,NA,2016-08-06 21:39:00,NA,NA,NA,0,NA,NA,caipu/105003.jpg,1187
1469,4560,1184,609941,NA,NA,清蒸海鱼,0,1.0,78.0,NA,2016-08-06 21:39:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1120
1470,5626,1267,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-06 21:40:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1599
1471,4562,1184,609933,NA,NA,自制猪肉脯,0,1.0,48.0,NA,2016-08-06 21:40:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1120
1472,4561,1184,609991,NA,NA,香烤牛排,0,1.0,55.0,NA,2016-08-06 21:40:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1120
1473,3781,1121,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-06 21:41:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1547
1474,4566,1184,610034,NA,NA,法国波尔多AOC干红葡萄酒原,0,1.0,159.0,NA,2016-08-06 21:41:00,NA,NA,NA,0,NA,NA,caipu/402003.jpg,1120
1475,4564,1184,610029,NA,NA,黄花菜炒木耳,0,1.0,35.0,NA,2016-08-06 21:41:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1120
1476,3782,1121,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-06 21:41:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1547
1477,4567,1184,609974,NA,NA,南瓜枸杞小饼干,0,4.0,19.0,NA,2016-08-06 21:41:00,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1120
1478,4563,1184,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-06 21:41:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1120
1479,4565,1184,610045,NA,NA,冬瓜炒苦瓜,0,1.0,29.0,NA,2016-08-06 21:41:00,NA,NA,NA,0,NA,NA,caipu/305004.jpg,1120
1480,3783,1121,610048,NA,NA,拌土豆丝,0,1.0,25.0,NA,2016-08-06 21:42:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1547
1481,3184,439,609951,NA,NA,炝炒大白菜,0,1.0,29.0,NA,2016-08-06 21:42:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1187
1482,4568,1184,610011,NA,NA,白饭/大碗,0,4.0,10.0,NA,2016-08-06 21:42:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1120
1483,3786,1121,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-06 21:42:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1547
1484,3784,1121,610049,NA,NA,爆炒双丝,0,1.0,35.0,NA,2016-08-06 21:42:00,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1547
1485,3785,1121,610012,NA,NA,香菇鹌鹑蛋,0,1.0,39.0,NA,2016-08-06 21:42:00,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1547
1486,3788,1121,610019,NA,NA,白斩鸡,0,1.0,88.0,NA,2016-08-06 21:43:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1547
1487,3787,1121,610043,NA,NA,肉丁茄子,0,1.0,39.0,NA,2016-08-06 21:43:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1547
1488,5627,1267,610031,NA,NA,糖醋蕃茄溜青花,0,1.0,33.0,NA,2016-08-06 21:43:00,NA,NA,NA,0,NA,NA,caipu/304005.jpg,1599
1489,3185,439,609952,NA,NA,美妙绝伦之白莲花,0,1.0,29.0,NA,2016-08-06 21:43:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1187
1490,3186,439,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-06 21:43:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1187
1491,5628,1267,609954,NA,NA,凉拌蒜蓉西兰花,0,1.0,29.0,NA,2016-08-06 21:43:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1599
1492,3789,1121,609981,NA,NA,桂圆枸杞鸽子汤,0,1.0,48.0,NA,2016-08-06 21:44:00,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1547
1493,3187,439,610011,NA,NA,白饭/大碗,0,2.0,10.0,NA,2016-08-06 21:44:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1187
1494,3790,1121,609949,NA,NA,意文柠檬汁 ,0,1.0,13.0,NA,2016-08-06 21:44:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1547
1495,3791,1121,610034,NA,NA,法国波尔多AOC干红葡萄酒原,0,1.0,159.0,NA,2016-08-06 21:44:00,NA,NA,NA,0,NA,NA,caipu/402003.jpg,1547
1496,5630,1267,610053,NA,NA,蛋挞,0,2.0,8.0,NA,2016-08-06 21:45:00,NA,NA,NA,0,NA,NA,caipu/501002.jpg,1599
1497,3793,1121,610005,NA,NA,牛奶卷,0,1.0,17.0,NA,2016-08-06 21:45:00,NA,NA,NA,0,NA,NA,caipu/503004.jpg,1547
1498,3188,439,610063,NA,NA,蒜香辣花甲,0,1.0,45.0,NA,2016-08-06 21:45:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1187
1499,3792,1121,609974,NA,NA,南瓜枸杞小饼干,0,1.0,19.0,NA,2016-08-06 21:45:00,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1547
1500,5631,1267,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-06 21:46:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1599
1501,3795,1121,610011,NA,NA,白饭/大碗,0,2.0,10.0,NA,2016-08-06 21:47:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1547
1502,3794,1121,609975,NA,NA,一品香酥藕,0,1.0,10.0,NA,2016-08-06 21:47:00,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1547
1503,5641,1267,610050,NA,NA,番茄甘蓝,0,1.0,33.0,NA,2016-08-06 21:49:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1599
1504,3797,1121,610000,NA,NA,酸辣汤面,0,1.0,16.0,NA,2016-08-06 21:50:00,NA,NA,NA,0,NA,NA,caipu/603004.jpg,1547
1505,3796,1121,610007,NA,NA,桂圆肉红豆八宝饭,0,1.0,39.0,NA,2016-08-06 21:50:00,NA,NA,NA,0,NA,NA,caipu/601001.jpg,1547
1506,3798,1121,610060,NA,NA,广式虾仁肠粉,0,1.0,18.0,NA,2016-08-06 21:50:00,NA,NA,NA,0,NA,NA,caipu/604004.jpg,1547
1507,3799,1121,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-06 21:51:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1547
1508,3800,1121,609996,NA,NA,牛尾汤,0,1.0,40.0,NA,2016-08-06 21:51:00,NA,NA,NA,0,NA,NA,caipu/201006.jpg,1547
1509,3801,1121,609993,NA,NA,百里香奶油烤红酒牛肉,0,1.0,178.0,NA,2016-08-06 21:52:00,NA,NA,NA,0,NA,NA,caipu/111.jpg,1547
1510,4704,1193,609969,NA,NA,香辣腐乳炒虾,0,1.0,56.0,NA,2016-08-06 21:56:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1548
1511,5141,1227,609959,NA,NA,小炒羊腰,0,1.0,36.0,NA,2016-08-06 21:56:00,NA,NA,NA,0,NA,NA,caipu/202005.jpg,1549
1512,5139,1227,610063,NA,NA,蒜香辣花甲,0,1.0,45.0,NA,2016-08-06 21:56:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1549
1513,5440,1250,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-06 21:57:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1550
1514,6034,1302,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-06 21:57:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1551
1515,5142,1227,609976,NA,NA,芹黄鳝丝,0,1.0,58.0,NA,2016-08-06 21:57:00,NA,NA,NA,0,NA,NA,caipu/106001.jpg,1549
1516,6036,1302,610066,NA,NA,辣炒田螺,0,1.0,35.0,NA,2016-08-06 21:58:00,NA,NA,NA,0,NA,NA,caipu/104005.jpg,1551
1517,6035,1302,610063,NA,NA,蒜香辣花甲,0,1.0,45.0,NA,2016-08-06 21:58:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1551
1518,6037,1302,609992,NA,NA,番茄炖牛腩,0,1.0,35.0,NA,2016-08-06 21:58:00,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1551
1519,4706,1193,609963,NA,NA,盘蟹蒸蛋,0,1.0,55.0,NA,2016-08-06 21:58:00,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1548
1520,6038,1302,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-06 21:58:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1551
1521,5442,1250,610028,NA,NA,培根花菜,0,1.0,35.0,NA,2016-08-06 21:58:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1550
1522,4708,1193,609960,NA,NA,白胡椒胡萝卜羊肉汤,0,1.0,35.0,NA,2016-08-06 21:59:00,NA,NA,NA,0,NA,NA,caipu/202006.jpg,1548
1523,5143,1227,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-06 21:59:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1549
1524,6040,1302,610031,NA,NA,糖醋蕃茄溜青花,0,1.0,33.0,NA,2016-08-06 21:59:00,NA,NA,NA,0,NA,NA,caipu/304005.jpg,1551
1525,6039,1302,610019,NA,NA,白斩鸡,0,1.0,88.0,NA,2016-08-06 21:59:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1551
1526,5144,1227,609947,NA,NA, 北冰洋汽水 ,0,4.0,5.0,NA,2016-08-06 22:00:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,1549
1527,6043,1302,610049,NA,NA,爆炒双丝,0,1.0,35.0,NA,2016-08-06 22:00:00,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1551
1528,6042,1302,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-06 22:00:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1551
1529,6048,1302,609997,NA,NA,打卤面,0,1.0,26.0,NA,2016-08-06 22:00:00,NA,NA,NA,0,NA,NA,caipu/603001.jpg,1551
1530,6041,1302,609954,NA,NA,凉拌蒜蓉西兰花,0,1.0,29.0,NA,2016-08-06 22:00:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1551
1531,6045,1302,610047,NA,NA,西瓜胡萝卜沙拉,0,1.0,26.0,NA,2016-08-06 22:00:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1551
1532,6047,1302,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-06 22:00:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1551
1533,6044,1302,610050,NA,NA,番茄甘蓝,0,1.0,33.0,NA,2016-08-06 22:00:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1551
1534,6051,1302,609989,NA,NA,青岛啤酒罐装,0,6.0,7.0,NA,2016-08-06 22:01:00,NA,NA,NA,0,NA,NA,caipu/403004.jpg,1551
1535,6049,1302,609998,NA,NA,清爽拌凉面,0,1.0,15.0,NA,2016-08-06 22:01:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1551
1536,6050,1302,610057,NA,NA,宝宝版牛肉肠粉,0,1.0,15.0,NA,2016-08-06 22:01:00,NA,NA,NA,0,NA,NA,caipu/604001.jpg,1551
1537,4710,1193,610016,NA,NA,五彩藕苗,0,1.0,35.0,NA,2016-08-06 22:01:00,NA,NA,NA,0,NA,NA,caipu/302005.jpg,1548
1538,5145,1227,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-06 22:01:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1549
1539,4711,1193,609950,NA,NA,大蒜苋菜,0,1.0,30.0,NA,2016-08-06 22:01:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1548
1540,4713,1193,609945,NA,NA,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,NA,2016-08-06 22:02:00,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1548
1541,4717,1193,610003,NA,NA,蒜香包,0,1.0,13.0,NA,2016-08-06 22:02:00,NA,NA,NA,0,NA,NA,caipu/503002.jpg,1548
1542,4714,1193,609947,NA,NA, 北冰洋汽水 ,0,1.0,5.0,NA,2016-08-06 22:02:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,1548
1543,4716,1193,610004,NA,NA,南瓜芝士包,0,1.0,10.0,NA,2016-08-06 22:02:00,NA,NA,NA,0,NA,NA,caipu/503003.jpg,1548
1544,6052,1303,610043,NA,NA,肉丁茄子,0,1.0,39.0,NA,2016-08-06 22:03:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1123
1545,4720,1193,609935,NA,NA,山药养生粥,0,1.0,19.0,NA,2016-08-06 22:04:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1548
1546,4719,1193,609936,NA,NA,皮蛋瘦肉粥,0,1.0,16.0,NA,2016-08-06 22:04:00,NA,NA,NA,0,NA,NA,caipu/602002.jpg,1548
1547,4721,1193,610066,NA,NA,辣炒田螺,0,1.0,35.0,NA,2016-08-06 22:05:00,NA,NA,NA,0,NA,NA,caipu/104005.jpg,1548
1548,4722,1193,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-06 22:05:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1548
1549,5450,1250,610010,NA,NA,白饭/小碗,0,2.0,1.0,NA,2016-08-06 22:06:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1550
1550,6053,1303,610029,NA,NA,黄花菜炒木耳,0,1.0,35.0,NA,2016-08-06 22:06:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1123
1551,5443,1250,609949,NA,NA,意文柠檬汁 ,0,1.0,13.0,NA,2016-08-06 22:06:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1550
1552,6054,1303,610030,NA,NA,番茄有机花菜,0,1.0,32.0,NA,2016-08-06 22:07:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1123
1553,6055,1303,610010,NA,NA,白饭/小碗,0,3.0,1.0,NA,2016-08-06 22:10:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1123
1554,6056,1303,609947,NA,NA, 北冰洋汽水 ,0,3.0,5.0,NA,2016-08-06 22:12:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,1123
1555,2808,406,609940,NA,NA,清蒸蝶鱼,0,1.0,56.0,NA,2016-08-07 11:03:00,NA,NA,NA,0,NA,NA,caipu/103001.jpg,1209
1556,1792,283,609961,NA,NA,姜葱炒花蟹,0,1.0,45.0,NA,2016-08-07 11:04:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1519
1557,2814,406,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-07 11:05:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1209
1558,2812,406,609937,NA,NA,冰糖红豆薏米粥,0,1.0,15.0,NA,2016-08-07 11:05:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1209
1559,2816,406,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-07 11:06:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1209
1560,1793,283,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-07 11:07:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1519
1561,2821,406,609954,NA,NA,凉拌蒜蓉西兰花,0,1.0,29.0,NA,2016-08-07 11:07:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1209
1562,1795,283,609959,NA,NA,小炒羊腰,0,1.0,36.0,NA,2016-08-07 11:08:00,NA,NA,NA,0,NA,NA,caipu/202005.jpg,1519
1563,1796,283,609947,NA,NA, 北冰洋汽水 ,0,3.0,5.0,NA,2016-08-07 11:08:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,1519
1564,1794,283,610015,NA,NA,葱油凉拌藕片,0,1.0,30.0,NA,2016-08-07 11:08:00,NA,NA,NA,0,NA,NA,caipu/302004.jpg,1519
1565,1797,283,610025,NA,NA,番茄蛋汤,0,1.0,25.0,NA,2016-08-07 11:09:00,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1519
1566,6852,782,609934,NA,NA,芹菜炒腰花,0,1.0,18.0,NA,2016-08-07 11:10:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1167
1567,1108,201,609975,NA,NA,一品香酥藕,0,1.0,10.0,NA,2016-08-07 11:11:00,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1478
1568,6856,782,609952,NA,NA,美妙绝伦之白莲花,0,1.0,29.0,NA,2016-08-07 11:11:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1167
1569,1111,201,609934,NA,NA,芹菜炒腰花,0,1.0,18.0,NA,2016-08-07 11:12:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1478
1570,7801,871,609989,NA,NA,青岛啤酒罐装,0,1.0,7.0,NA,2016-08-07 11:13:00,NA,NA,NA,0,NA,NA,caipu/403004.jpg,1562
1571,7802,871,610034,NA,NA,法国波尔多AOC干红葡萄酒原,0,1.0,159.0,NA,2016-08-07 11:13:00,NA,NA,NA,0,NA,NA,caipu/402003.jpg,1562
1572,7800,871,609945,NA,NA,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,NA,2016-08-07 11:13:00,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1562
1573,7799,871,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-07 11:13:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1562
1574,7803,871,610005,NA,NA,牛奶卷,0,1.0,17.0,NA,2016-08-07 11:13:00,NA,NA,NA,0,NA,NA,caipu/503004.jpg,1562
1575,3042,428,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-07 11:14:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1349
1576,3041,428,610062,NA,NA,蒜蓉生蚝,0,1.0,49.0,NA,2016-08-07 11:14:00,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1349
1577,7804,871,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-07 11:14:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1562
1578,3046,428,609958,NA,NA,香辣爆羊肝,0,1.0,28.0,NA,2016-08-07 11:15:00,NA,NA,NA,0,NA,NA,caipu/202004.jpg,1349
1579,3049,428,610047,NA,NA,西瓜胡萝卜沙拉,0,1.0,26.0,NA,2016-08-07 11:15:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1349
1580,7805,871,610010,NA,NA,白饭/小碗,0,2.0,1.0,NA,2016-08-07 11:15:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1562
1581,3052,428,610014,NA,NA,金玉良缘,0,1.0,30.0,NA,2016-08-07 11:16:00,NA,NA,NA,0,NA,NA,caipu/302003.jpg,1349
1582,3051,428,610049,NA,NA,爆炒双丝,0,1.0,35.0,NA,2016-08-07 11:16:00,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1349
1583,2655,394,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-07 11:16:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1213
1584,7806,871,610029,NA,NA,黄花菜炒木耳,0,1.0,35.0,NA,2016-08-07 11:16:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1562
1585,2658,394,609967,NA,NA,香酥两吃大虾,0,1.0,89.0,NA,2016-08-07 11:16:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1213
1586,1116,201,609967,NA,NA,香酥两吃大虾,0,1.0,89.0,NA,2016-08-07 11:16:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1478
1587,3053,428,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-07 11:16:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1349
1588,2663,394,609940,NA,NA,清蒸蝶鱼,0,1.0,56.0,NA,2016-08-07 11:17:00,NA,NA,NA,0,NA,NA,caipu/103001.jpg,1213
1589,2666,394,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-07 11:17:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1213
1590,7807,871,610031,NA,NA,糖醋蕃茄溜青花,0,1.0,33.0,NA,2016-08-07 11:17:00,NA,NA,NA,0,NA,NA,caipu/304005.jpg,1562
1591,3055,428,610035,NA,NA,黄尾袋鼠西拉子红葡萄酒,0,1.0,46.0,NA,2016-08-07 11:17:00,NA,NA,NA,0,NA,NA,caipu/402004.jpg,1349
1592,2683,394,609934,NA,NA,芹菜炒腰花,0,1.0,18.0,NA,2016-08-07 11:18:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1213
